Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG39,OUT035,836.4243977502013
FDU32,OUT049,2070.6929381578334
FDY27,OUT049,2909.392071467097
NCP54,OUT013,2094.3730474450786
NCZ41,OUT049,1993.8096988708912
DRL49,OUT013,2237.357634248894
FDI05,OUT018,1023.9166029892054
FDY56,OUT045,3794.157059901189
DRC13,OUT013,1981.5029105747767
NCV29,OUT017,2969.326030499857
FDR24,OUT049,1399.8832605907837
FDZ34,OUT018,2740.706801266578
FDP37,OUT035,1984.3091344490633
FDX08,OUT027,5125.994155648764
FDS57,OUT045,2220.4087859045894
NCG18,OUT049,1754.2257217890497
FDK25,OUT018,2322.5397860786975
FDH53,OUT049,1313.6308060918725
DRI59,OUT018,3230.8232319307804
FDA52,OUT046,2989.2902447907395
FDT20,OUT010,94.39866549166997
FDE36,OUT019,441.59171798096384
FDI24,OUT017,2961.0639841506522
FDB28,OUT018,2679.2590605873056
FDV11,OUT017,2893.278033705034
FDP01,OUT046,2558.010768157755
FDD34,OUT027,4081.6710460668937
FDJ50,OUT027,1441.481809471135
FDZ44,OUT013,1877.2625575948518
DRO59,OUT035,1314.866899612694
DRB48,OUT045,614.362640711224
FDR21,OUT018,2379.429157282393
NCE42,OUT010,712.7356550032428
FDO23,OUT046,1485.3887736528263
NCE30,OUT018,2885.641040416105
FDQ22,OUT035,618.4852243098339
FDY01,OUT045,1792.0891582693853
FDS08,OUT017,2855.498293639345
FDG28,OUT018,3244.558466892934
FDQ51,OUT018,696.8483353675413
FDB05,OUT017,4209.389024537391
FDO56,OUT049,1916.303999090415
FDE02,OUT018,1203.9209670245882
FDN45,OUT017,3632.3279233474154
FDS09,OUT013,785.7561197805857
NCA54,OUT018,2637.4030763917444
FDP09,OUT010,516.6442808900354
FDC53,OUT045,1489.0014880811655
NCM55,OUT017,3205.313410596608
FDL09,OUT018,2287.677738047832
FDA11,OUT019,234.48460018298442
FDA50,OUT045,1511.6082737046363
FDC23,OUT017,3287.4124690489916
FDE22,OUT049,2700.7552672472616
FDD23,OUT046,3111.5906036273764
NCA29,OUT049,2922.830259085543
FDK38,OUT046,2426.9681059739814
DRC13,OUT046,1980.3895920564487
NCP43,OUT049,2992.268647481039
FDX28,OUT049,1576.8168771733922
FDF08,OUT049,1448.981595026126
FDZ33,OUT046,2312.575480050759
FDD10,OUT049,2717.826490073655
FDO58,OUT017,2641.3388743925925
FDI50,OUT017,3887.2811000264724
FDO58,OUT045,2742.437282075524
FDX08,OUT013,3089.299356853716
NCK17,OUT010,93.93301296943443
FDF39,OUT035,4579.491545060678
FDU45,OUT010,291.6332926813549
NCJ18,OUT018,1592.9057483154252
DRC27,OUT019,581.3031611107015
DRC25,OUT035,1468.795715688504
FDU59,OUT035,2604.821373009653
FDU28,OUT035,3105.7931191963953
NCP30,OUT046,629.2314172412994
FDB39,OUT018,764.6206039751766
FDE41,OUT013,1465.858367317812
DRH11,OUT010,140.03440894387217
FDA58,OUT045,3782.9128285442102
FDU50,OUT046,1892.246143851978
FDM34,OUT013,1978.5041102749474
FDM44,OUT027,2822.1259371512588
FDR39,OUT045,2972.0139878039467
FDM25,OUT045,2848.307936002555
FDQ49,OUT049,2577.103904972504
DRH25,OUT018,687.7833584489445
FDM09,OUT027,4476.312252331615
FDL44,OUT019,415.0435993911857
NCR42,OUT018,431.7422343443148
DRL59,OUT046,838.6732447903638
FDX43,OUT013,2646.826593954314
DRK47,OUT010,598.1530527207427
FDU48,OUT018,1706.3475738802142
FDY12,OUT045,765.095282030644
NCN43,OUT018,1711.1563566339282
NCM55,OUT018,2472.1692258162047
FDQ21,OUT027,3229.179631687188
FDX13,OUT035,4137.185312843817
NCK30,OUT027,6181.003331805728
FDG20,OUT049,2773.2330484341906
DRG27,OUT017,715.0487297854772
FDY14,OUT018,3908.395727662975
FDP59,OUT035,1781.5850056955446
FDU60,OUT017,2702.788478348482
NCC18,OUT019,466.26175721084337
DRJ39,OUT017,3884.831792632831
FDS07,OUT049,1963.756865394705
FDM08,OUT027,6309.471003260932
FDP51,OUT045,1946.4828526608435
FDU16,OUT035,1297.6898981048328
FDH12,OUT013,1760.663379897848
DRE48,OUT010,492.3655917534168
NCL42,OUT027,6095.920668359903
FDR21,OUT045,2751.6167351538543
NCW29,OUT035,2134.489003603004
FDO11,OUT013,4391.845187895666
NCM31,OUT049,2330.552432362405
FDV35,OUT019,363.35840979389684
FDF58,OUT017,1038.2359535212252
NCE43,OUT049,2949.9477688425386
FDA02,OUT035,2286.5751150363494
DRL37,OUT010,104.8896270361092
FDR24,OUT018,1295.2395757696277
FDW59,OUT049,1377.0452593475752
FDS22,OUT049,706.084196460783
FDW24,OUT017,771.1606383432835
FDU24,OUT035,1658.2864628596096
FDA21,OUT027,5104.15578634217
FDH58,OUT027,3044.6683557136116
FDW36,OUT018,1380.1360752136284
FDI45,OUT027,4832.213851884948
FDU01,OUT018,2544.6479671875286
FDF35,OUT027,2806.3103085099997
FDU43,OUT019,584.251748084512
FDE24,OUT019,338.65058573739464
FDK50,OUT049,2824.236838474951
FDG31,OUT045,1010.2643433840105
FDC60,OUT045,1550.206066466294
FDL36,OUT013,1531.358362000173
FDP21,OUT013,3060.789326201417
FDW16,OUT045,1517.8340617161593
FDX02,OUT017,3653.86298491263
FDQ58,OUT027,4015.8764851284177
FDT51,OUT046,1809.8187873231686
FDD59,OUT049,1248.6373626434927
NCM42,OUT018,1676.945013722081
FDA57,OUT018,530.4746273887139
FDZ48,OUT035,1724.4992645952857
FDE46,OUT045,2369.9864826080984
NCZ30,OUT019,285.84479807052617
FDB56,OUT017,3250.2305393559973
FDA25,OUT027,2631.467007644564
FDD20,OUT013,2079.8476871404864
FDL25,OUT013,1468.703570516186
NCO18,OUT049,3029.044822504406
FDJ45,OUT017,540.4587974801552
FDR12,OUT035,2661.775708696182
NCF19,OUT010,113.68339938798567
FDK25,OUT046,2981.6479736616566
NCR17,OUT046,1905.6056134119929
FDC52,OUT046,2512.9337239600036
NCA54,OUT017,3201.1637788878684
FDR45,OUT010,579.3386482580271
NCM19,OUT049,1992.9211468631697
FDF39,OUT027,6540.610859375801
FDX23,OUT049,1500.4980942120949
FDD58,OUT027,2627.055899413009
FDX28,OUT013,1585.0663367055645
NCD31,OUT013,2715.8245167294767
FDU57,OUT018,2078.9757803189905
FDI27,OUT046,716.9202733292162
NCM42,OUT046,1679.603983848303
FDD32,OUT027,2335.352059838855
FDI34,OUT013,3716.937149572716
NCM29,OUT049,2131.5555647958436
FDG46,OUT018,1601.6590516891367
DRC01,OUT010,117.63784758663239
FDB15,OUT027,6889.722325782696
NCA17,OUT027,4067.8391105172486
FDF10,OUT046,2406.957370288431
FDR26,OUT027,4882.452656225637
FDI02,OUT049,2016.7885691760616
NCM54,OUT010,320.9091248658658
FDF14,OUT013,2454.3899736652384
FDJ33,OUT010,332.64671301714867
FDM20,OUT035,4200.59604805402
FDC03,OUT027,5437.518717946487
NCX05,OUT046,1936.508053722456
NCM41,OUT027,2459.0222947381253
NCU29,OUT010,355.14923294052846
FDQ59,OUT017,1310.57446863582
FDH46,OUT010,259.04253514894754
FDH09,OUT013,803.0392942867936
NCD06,OUT045,787.3278177944308
FDC15,OUT035,2590.703894386248
DRD37,OUT027,1217.412362714142
FDT28,OUT027,3911.764560333885
FDR28,OUT027,4477.611664909353
FDT38,OUT017,1360.8420178889241
FDV34,OUT027,2034.337294441642
FDY52,OUT035,1037.463990965486
FDB34,OUT013,1417.857162181897
DRL23,OUT018,1373.6867258552252
DRB24,OUT046,2593.003657976923
FDJ50,OUT046,843.5836048565213
FDQ49,OUT035,2519.692100037491
FDP20,OUT035,2028.7674678601002
FDV19,OUT027,4554.995781075001
NCR54,OUT045,3136.47138672492
FDO09,OUT010,656.0065994191459
FDS57,OUT018,2108.5991555469363
FDN10,OUT049,1922.3913694768694
FDV23,OUT049,2077.2123811933648
FDY28,OUT049,3472.5168690426553
DRG51,OUT013,2537.1404104545472
FDD45,OUT019,234.55728488891106
NCL18,OUT027,5236.690026516626
NCM29,OUT013,2189.3074775517716
FDF17,OUT027,5274.350289973745
FDE22,OUT017,2695.8922045257395
FDQ22,OUT017,601.7936901673477
FDS01,OUT013,2951.1121868911905
FDW35,OUT027,1124.415349425254
FDJ33,OUT046,2021.5767995030546
NCF54,OUT035,2897.1486737371715
FDE09,OUT013,1831.6179398306717
NCE06,OUT045,2649.9566274146473
DRH49,OUT049,1331.4436593965625
FDY43,OUT045,2681.7301961700205
NCT05,OUT017,4159.5448012521365
FDZ34,OUT045,3051.6463767696455
FDL38,OUT017,1516.7604839738835
FDZ31,OUT017,3460.2102133959197
FDR14,OUT035,888.5273932816642
NCN54,OUT049,1342.5570751881
NCC42,OUT027,3792.269348257121
FDK08,OUT017,1633.9085940416248
FDP59,OUT013,1725.310647541078
FDV22,OUT035,2623.743485073814
FDD33,OUT035,3908.1166300343684
DRE60,OUT027,5885.915889894599
FDK52,OUT046,3555.751854403153
FDA02,OUT017,2301.7031052633106
FDM56,OUT049,1759.6753442279194
FDE57,OUT035,2350.928908208817
FDM32,OUT045,1398.2005774893073
NCQ30,OUT027,3243.606017066425
FDQ27,OUT027,2706.116672395003
FDT60,OUT027,3281.252165456682
FDU43,OUT049,3938.052920120571
NCO55,OUT035,1850.373972631327
FDG02,OUT045,2904.4068104212465
FDJ28,OUT013,3115.8676612204335
FDP40,OUT045,1851.7101416577927
FDJ38,OUT045,3050.1518693618746
NCC54,OUT017,3979.576193121651
NCZ41,OUT046,1971.9955960071122
FDK38,OUT019,351.61204411222036
FDU52,OUT013,2526.0558624415557
FDC40,OUT046,1240.7028452937789
NCR30,OUT017,1242.1010505512913
NCN18,OUT017,1826.020593997428
FDB50,OUT035,1229.9020598145987
FDG04,OUT013,3151.0009202212823
FDR26,OUT035,2747.133124391782
NCT17,OUT018,2660.50354492275
FDX35,OUT027,6131.150038439724
FDS12,OUT046,2014.6667508274459
NCZ29,OUT027,3293.961307691627
FDB38,OUT010,417.64550838783305
FDP12,OUT013,591.2164145886687
FDP22,OUT046,882.0005577864349
FDS26,OUT018,3872.777997172712
FDR52,OUT046,3164.063140481554
DRJ13,OUT046,2625.001363603091
FDU48,OUT027,3391.0218354668114
FDE29,OUT035,996.5898932711603
NCT29,OUT049,2109.8165347897366
DRK37,OUT018,2954.9408224544122
FDK55,OUT046,1450.3222976598367
FDR07,OUT046,1592.9238714361077
FDO21,OUT027,5902.450757344735
FDK46,OUT049,4491.531873052789
FDB12,OUT045,1605.2077616369618
FDT31,OUT027,5210.145025598833
FDJ33,OUT045,1906.33903793077
FDC26,OUT027,2842.1007683389294
NCQ02,OUT045,3003.7491964717706
FDP08,OUT010,503.7675123876912
FDB11,OUT027,5749.98112061522
FDV55,OUT013,2281.0697116457427
FDW20,OUT049,2058.220515258284
NCJ18,OUT019,309.2093054780513
FDC41,OUT018,1052.8488909747218
FDE14,OUT027,2787.096473338937
FDG35,OUT013,2941.924137613334
FDF45,OUT035,998.2502087279242
FDS19,OUT027,2174.994968801512
FDS58,OUT019,394.92142071795837
FDA26,OUT017,3938.7265285423077
FDM32,OUT049,1465.979578084766
FDL45,OUT046,1960.4289081568436
FDZ55,OUT049,2493.381544118727
FDY37,OUT049,2252.600895735566
FDO46,OUT046,3028.794253324368
FDQ60,OUT046,1979.3056668104698
FDA19,OUT018,1886.2679502899325
FDL15,OUT046,2512.6561064616203
FDM10,OUT018,3042.309456601201
NCL05,OUT017,670.6499681262212
DRK49,OUT010,98.25945330871309
NCE18,OUT027,6485.17647669434
FDG40,OUT049,569.3464921815249
DRI59,OUT045,3548.5010841774647
FDK28,OUT035,4607.758894434114
NCD06,OUT019,120.31582459456247
FDO11,OUT019,618.7105625766893
FDK27,OUT046,1989.5579855498922
FDT43,OUT027,1432.0655405294772
FDD38,OUT018,1479.7526878944761
FDA16,OUT049,3700.463039062074
FDL14,OUT027,4128.3090926613195
NCM17,OUT049,750.6982710740774
FDD20,OUT045,1984.3268765271182
FDA40,OUT045,1378.3975506848378
FDL43,OUT045,1284.3074558836802
FDV15,OUT045,1667.3481253455689
FDE52,OUT046,1468.2725408408212
NCL17,OUT010,331.06630521874774
NCJ31,OUT045,3797.851666330696
FDR60,OUT045,1252.2810900585998
NCA18,OUT035,1893.0020687980425
FDS21,OUT027,1774.1873759375526
FDW09,OUT035,1355.778307130414
FDL26,OUT035,2480.0164731922473
FDS47,OUT018,1223.8946076735751
FDC39,OUT046,3479.197588748674
FDT51,OUT035,1777.463115456893
FDK40,OUT035,4479.882595573332
NCG19,OUT045,3664.8344770270473
FDZ07,OUT046,1068.4809999847116
FDF08,OUT027,2422.306974923581
FDO04,OUT013,914.6481586462635
FDK41,OUT018,1151.2333840140298
FDP15,OUT049,4067.9369150292246
NCD43,OUT018,1528.8497109284092
NCP18,OUT013,2367.15681969048
FDZ51,OUT046,1484.5831058081278
DRH13,OUT035,1845.7371067083689
FDF38,OUT045,615.1465144734807
NCI43,OUT045,790.379095007955
FDM38,OUT027,1507.972722536914
FDS03,OUT013,1054.9328935475442
DRJ47,OUT017,2855.086600620016
FDT50,OUT010,240.69346272037538
FDV02,OUT046,2894.1697654108675
NCG18,OUT017,1747.5352808993734
FDW52,OUT046,2705.825882728686
FDS40,OUT035,570.8677236258661
FDN31,OUT017,3141.121895111803
FDA37,OUT045,1976.4137294301975
FDA15,OUT046,4060.371296076505
FDL39,OUT046,2795.8870322755743
FDJ53,OUT045,1896.325381606109
FDX22,OUT013,3597.5168467144126
NCZ42,OUT045,3863.858032228671
FDD56,OUT027,4608.107446028793
FDD40,OUT017,3379.2664857802565
FDS50,OUT013,3640.7302168062624
NCN14,OUT013,2944.3389644172644
FDT15,OUT013,2900.3619662370425
NCS18,OUT027,2895.9558540328076
NCO26,OUT010,282.19480701595273
FDF58,OUT018,869.6272855288128
NCB19,OUT013,1455.9748473865916
FDH26,OUT017,2275.7467335461624
DRB24,OUT027,4036.227148961853
FDA49,OUT018,1278.2590572052054
FDB32,OUT045,1459.8122063765718
FDI36,OUT017,3110.207587981501
NCA17,OUT010,367.01504668182986
FDH22,OUT013,2111.7844604468337
NCM26,OUT018,2128.6950112939767
FDT15,OUT027,4878.152668268068
FDB16,OUT018,1167.2536276016972
NCP54,OUT027,3235.437675470027
FDJ36,OUT013,1609.2671050175802
FDO28,OUT045,1913.5364968040794
FDU09,OUT013,834.0292469287203
FDF29,OUT017,2203.346263607723
FDY08,OUT013,2289.2601579267885
DRJ59,OUT018,473.1068645873017
FDT23,OUT027,2100.9917627322184
FDU15,OUT018,467.1332690064605
FDT47,OUT013,1641.7988934399764
FDI53,OUT019,419.40523448331294
FDR59,OUT018,3693.2654997127806
FDD53,OUT035,661.5377950532405
FDY51,OUT017,3366.140459149939
FDT04,OUT049,630.4070035219022
FDU51,OUT049,2777.9022749818737
FDG14,OUT035,2406.577113859534
NCU06,OUT045,3735.5924019935687
DRG25,OUT046,3222.4545875636704
DRH49,OUT035,1330.9445936295003
FDN15,OUT035,2295.271996707967
FDL43,OUT018,1041.2950090468887
NCT18,OUT049,3133.5147651815482
NCB31,OUT013,4276.184427317594
FDK57,OUT035,1964.1911654350904
FDY04,OUT019,396.81133633685414
NCP54,OUT046,1937.5525898327437
FDF41,OUT013,4087.010538301585
FDM01,OUT045,1605.7942296165743
FDW03,OUT045,1753.282515773443
FDF28,OUT045,1901.6778200804379
FDY37,OUT017,2421.318345754208
FDQ03,OUT017,3920.404313461143
FDP51,OUT027,3289.057102407951
FDJ40,OUT017,1774.123285608645
FDC32,OUT049,1474.7519916168458
DRI49,OUT027,2191.264784439605
NCW54,OUT017,882.1423218092834
FDF09,OUT017,638.1289330415322
FDP45,OUT018,3322.1582687747514
DRJ23,OUT018,2671.3690935914087
FDS59,OUT017,1936.3528021343227
FDY08,OUT046,2231.87356754332
FDX16,OUT049,2634.430075493396
FDY16,OUT018,2459.166845997034
FDK32,OUT035,2544.6927182889963
FDQ22,OUT013,668.6769642725485
NCC31,OUT018,2168.185242781645
FDG58,OUT049,2366.194232825643
DRF48,OUT013,2980.5661744391123
DRH36,OUT049,1292.0143691975459
NCR30,OUT035,1199.158499917381
FDB03,OUT019,607.241391735384
FDZ28,OUT027,3345.6713503729493
FDR35,OUT017,3580.836673180347
DRD15,OUT027,6315.602279953623
FDJ33,OUT019,319.24007886638697
FDA56,OUT010,292.05924764318354
FDP56,OUT046,787.7748992526119
NCT30,OUT046,766.4927828338659
FDK15,OUT017,1674.7658341435344
FDH44,OUT018,1959.1082667857092
FDV01,OUT013,2506.2987928349808
DRG03,OUT017,2405.7253842918153
FDG50,OUT027,2312.354963154273
FDR16,OUT010,572.6776915177427
FDZ60,OUT046,1736.995226928014
DRG03,OUT045,2388.2093842871504
FDS56,OUT018,4093.0713882898795
FDU33,OUT045,749.7535750296495
DRD27,OUT035,1575.7270806848908
FDW22,OUT046,3956.3198072367586
DRA24,OUT045,2616.686895612008
FDF38,OUT049,617.8173598978892
FDX48,OUT013,2621.00542542927
FDS58,OUT018,2266.343330090943
FDC32,OUT046,1447.156087842434
NCQ29,OUT045,4073.448399016591
DRK39,OUT018,1172.2060680567179
NCS38,OUT017,1852.2894212564363
DRO47,OUT013,1792.4750220834007
DRG27,OUT027,1091.7292508781638
FDC57,OUT027,5210.012569356277
FDS55,OUT046,2510.477228958994
NCJ06,OUT018,1726.3403880593887
FDO01,OUT019,332.1329352121794
NCM55,OUT045,2961.038433121843
FDC52,OUT049,2539.718325087734
FDQ15,OUT045,1311.0391459943432
NCT30,OUT027,1375.884192703165
NCR42,OUT027,890.078681312436
FDD28,OUT035,883.1247297450045
FDQ34,OUT049,1676.067802094085
FDZ12,OUT027,3713.2904204680235
DRE13,OUT019,196.4537537823027
NCN07,OUT019,303.3721407548197
FDM28,OUT035,3112.823942040003
FDI10,OUT017,2807.457894946564
FDQ25,OUT013,2746.918877137575
FDA38,OUT010,646.701888352766
DRI13,OUT049,3596.3370617629394
FDY20,OUT027,2347.885385078218
NCZ53,OUT035,3283.933686192412
NCM31,OUT013,2405.9364037928926
DRB01,OUT017,3171.4493389395802
DRF37,OUT046,4311.656642733649
NCF42,OUT049,2952.2250310903028
FDF16,OUT018,2112.920108052844
FDB41,OUT013,770.6886230551256
FDR34,OUT013,3734.94815014157
FDR15,OUT018,2176.14853991971
NCV42,OUT019,268.9859848611279
FDW51,OUT035,3699.0835769357823
FDU36,OUT017,1580.2199022019827
FDX60,OUT049,1311.133984165405
FDY03,OUT035,1801.5665011554688
FDW55,OUT045,4161.70046843844
FDT01,OUT010,600.987678752336
FDG58,OUT013,2445.4191005819
FDK21,OUT017,4185.048043970969
NCS41,OUT019,458.5829959013193
FDS10,OUT045,2798.3007936393506
NCT53,OUT046,2744.0768327243113
FDJ28,OUT018,2560.1106569144877
FDX44,OUT045,1348.8224936398165
FDT20,OUT018,494.4871942590522
FDO44,OUT017,1818.88140965239
NCX17,OUT049,3573.3806698554718
FDY01,OUT017,1973.2989396035402
FDJ12,OUT027,5594.004565200177
DRK35,OUT018,474.315058937707
FDD47,OUT019,437.0964525996549
NCM53,OUT035,1820.9283838862298
FDO45,OUT013,1363.3400056946577
NCM42,OUT010,282.1513318756819
FDE04,OUT046,2995.8657678569907
NCI30,OUT027,6536.565267875317
FDZ19,OUT013,2841.446807413893
FDW57,OUT013,2864.7109251112493
FDA25,OUT013,1613.9458735613748
FDT22,OUT046,951.7428468357299
FDP51,OUT013,2101.8489263496076
FDD48,OUT027,3109.9222660851747
FDY39,OUT035,3164.0835786752023
FDO48,OUT010,644.0564810054569
FDD23,OUT027,5167.549288245638
DRN35,OUT027,950.6168859439792
FDT01,OUT035,3400.368349196679
FDC20,OUT010,140.54455498838712
DRJ35,OUT035,1002.3029815347057
FDB32,OUT046,1473.4518284561102
FDL24,OUT046,2990.019075931973
NCV42,OUT035,1850.767574690135
FDZ46,OUT046,1793.44483893303
FDC15,OUT013,2562.584060410096
FDD08,OUT019,91.33274875787049
FDY50,OUT049,1445.692949604965
FDD36,OUT013,2019.0094311357527
FDG57,OUT027,1349.0799988223507
FDL21,OUT018,496.4664869142369
FDN16,OUT027,2707.4494978227985
FDJ09,OUT027,1143.3143549329714
FDS01,OUT010,424.630420951182
FDV33,OUT017,4341.840775263796
DRE12,OUT017,1921.2650024832442
FDR07,OUT013,1627.872823059933
FDP48,OUT010,441.4997444891379
NCB55,OUT035,912.3716999627164
FDQ08,OUT013,990.998505895786
FDR34,OUT035,4103.958140029872
FDO33,OUT046,1909.4171082745154
FDP13,OUT045,621.272266593312
FDX12,OUT049,4193.791842095715
NCT06,OUT049,2824.2929975312386
FDR16,OUT019,554.1815941187508
FDE36,OUT046,2844.2370061824813
FDZ36,OUT049,3236.7123426604703
FDV13,OUT045,1447.3718153402147
NCZ17,OUT035,653.7718580216159
FDU56,OUT045,2943.7534617487036
FDM09,OUT035,2690.920416640101
FDV02,OUT017,2863.6896999768005
FDS34,OUT018,1591.272207293786
FDA11,OUT049,1492.8972301394763
FDP09,OUT017,3678.3495150900926
FDB29,OUT027,2962.118431940442
FDT19,OUT017,2838.3544707554183
DRH15,OUT017,756.9170237355474
FDY38,OUT046,3885.534362914649
FDF14,OUT027,3881.5777860972585
FDN48,OUT010,254.68625693931685
FDQ12,OUT013,3751.756237609854
NCJ43,OUT045,2623.1659877987986
FDE17,OUT019,355.13802019851164
FDB05,OUT035,4237.9926173838885
FDH10,OUT045,2866.7470221022245
NCR06,OUT017,632.7943170638
FDU32,OUT018,1727.7460789841957
FDD56,OUT049,2803.292711922976
FDO36,OUT018,2463.490633179132
FDH16,OUT010,222.4693717050615
FDX10,OUT018,425.1387095140106
FDZ37,OUT017,1515.8932636150926
FDU31,OUT010,587.2073719271712
DRC49,OUT049,2356.42171113685
FDL15,OUT045,2653.1556301195355
FDN32,OUT019,451.1281565126449
DRH59,OUT027,2058.72535127299
NCU29,OUT049,2460.5173900897244
FDR37,OUT019,472.8226456029153
FDS14,OUT018,2257.8572248593036
FDU02,OUT027,6336.340125058341
FDJ08,OUT035,3156.0642549358245
NCZ06,OUT045,3801.754237902662
FDO31,OUT049,1418.7375705172706
FDH31,OUT018,1346.5197844379104
FDS58,OUT017,2590.0182130255353
NCA53,OUT027,1299.3583090377165
FDF50,OUT046,3384.8616383451504
NCW42,OUT049,3696.601116023129
NCQ17,OUT045,2440.511946844668
FDK51,OUT018,3805.969124028994
NCW41,OUT010,405.0706403860255
NCR29,OUT017,892.8201214522967
FDB08,OUT019,369.4495102696845
FDA40,OUT027,2347.728004934303
FDL14,OUT018,2253.078995880366
FDB47,OUT046,3234.063301783629
FDO03,OUT035,3851.2770118690037
DRK13,OUT019,486.14769815739317
FDX13,OUT010,631.4030174051057
FDF52,OUT046,2967.634620257853
FDT11,OUT013,2964.9020010415124
FDB08,OUT013,2670.29566035633
FDQ28,OUT018,2149.959808583353
FDD29,OUT045,4198.920406048391
NCQ29,OUT027,7060.987238776916
NCO02,OUT013,1012.2811110250292
FDR56,OUT010,491.0013420999464
NCM54,OUT049,2127.2194695491708
FDP51,OUT035,1986.4636300213108
FDT38,OUT013,1438.533575829642
FDZ20,OUT018,3450.2376126847057
FDJ53,OUT013,1881.0890361769063
FDX13,OUT049,4113.765360453933
FDP58,OUT035,3718.172470597673
NCK31,OUT019,116.98096160500477
FDA35,OUT018,1585.6236427761592
